AP017438	149	724
AP017439	129	724
AP017440	495	850
AP017441	404	724
AP017442	25	724
AP017443	42	724
AP017444	102	724
AP017445	150	307
AP017446	131	305
AP017447	102	304
AP017448	511	724
AP017449	399	724
AP017450	397	724
AP017451	403	724
AP017452	404	658
AP017453	486	731
AP017454	401	697
AP017455	149	306
AP017897	102	645
AP017982	36	302
AP018130	130	730
AP018148	507	724
AP018342	130	850
AP018343	130	730
AP018344	129	730
AP018345	398	636
AP018346	102	268
AP018523	102	592
AP018529	102	724
AP018552	149	724
AP018759	507	724
AP018760	40	302
AP018761	40	302
AP018762	40	724
AP018927	399	724
AP018928	399	724
AP019406	128	592
AP019519	507	643
AP019520	507	642
AY009142	42	946
AY009143	42	946
AY009144	40	945
AY009145	42	945
AY009146	404	945
AY009147	40	945
AY009148	25	730
AY036587	486	749
AY036588	486	749
AY036589	423	697
AY036590	423	697
AY036591	423	697
AY036592	423	697
AY036593	423	697
AY036594	423	697
AY036595	423	697
AY036596	423	697
AY036597	423	697
AY036598	423	697
AY036599	423	592
AY036600	423	592
AY036601	423	592
AY036602	423	592
AY036603	423	592
AY036604	423	592
AY036605	423	724
AY036616	495	593
AY036617	486	724
AY037092	26	71
AY037093	26	71
AY037094	26	71
AY037095	26	71
AY037096	26	71
AY037097	26	71
AY037098	26	71
AY037099	26	71
AY037101	26	277
AY037103	26	71
AY037105	26	71
AY049048	908	898
AY049049	924	945
AY049050	924	945
AY049051	924	945
AY050541	42	945
AY050542	1	945
AY050543	1	945
AY050544	1	945
AY050545	1	945
AY050546	2	945
AY050547	2	945
AY050548	1	945
AY050549	2	945
AY050550	2	945
AY050551	9	945
AY050552	9	945
AY050553	9	945
AY050554	2	945
AY050555	2	945
AY050556	1	850
AY050557	1	945
AY050558	1	848
AY057230	507	724
AY057231	507	724
AY057232	507	724
AY057233	507	724
AY057234	486	724
AY057235	495	724
AY057236	495	724
AY057237	495	724
AY057238	495	724
AY057239	507	724
AY057240	507	724
AY057241	507	724
AY057242	507	724
AY057243	507	724
AY057244	507	724
AY057245	507	724
AY057246	507	724
AY057247	507	724
AY057248	495	724
AY057249	495	724
AY057250	507	724
AY057251	507	724
AY057252	507	724
AY057253	507	724
AY057254	507	724
AY057255	507	724
AY057256	484	724
AY057257	495	724
AY057258	495	724
AY057259	486	724
AY057260	486	724
AY057261	486	724
AY057262	486	724
AY057263	486	724
AY057264	486	724
AY057265	486	724
AY057266	486	724
AY057267	495	724
AY057268	495	724
AY057269	486	724
AY057270	486	724
AY057271	486	724
AY057272	486	724
AY057273	486	724
AY057274	486	724
AY057275	486	724
AY057276	486	724
AY072647	495	724
AY072648	495	645
AY072649	495	645
AY072650	486	645
AY072651	495	724
AY072652	495	724
AY072653	495	724
AY072654	495	724
AY072655	495	724
AY072656	507	726
AY072657	495	645
AY072658	486	592
AY072659	507	646
AY072660	495	724
AY072661	495	724
AY072662	495	724
AY072663	495	724
AY072664	495	724
AY072665	485	724
AY072666	486	724
AY081063	486	724
AY081064	486	724
AY081065	486	724
AY081066	482	645
AY081067	482	645
AY081068	482	724
AY081069	482	646
AY081070	495	724
AY081071	482	646
AY081072	482	724
AY081073	495	646
AY081074	486	646
AY081075	482	724
AY081076	486	724
AY081077	495	724
AY081078	486	724
AY081079	495	724
AY081080	495	724
AY092029	42	136
AY092030	126	136
AY092031	126	136
AY092032	126	136
AY092045	486	724
AY092046	486	724
AY092047	486	724
AY092048	486	724
AY092049	486	724
AY092050	486	724
AY092051	486	724
AY092052	495	724
AY092053	495	724
AY092054	486	638
AY092055	486	638
AY092056	486	638
AY092057	486	638
AY098744	495	724
AY098745	495	724
AY098746	486	724
AY098747	486	724
AY098748	495	724
AY098749	495	724
AY098750	495	724
AY098751	495	724
AY098752	495	724
AY098753	495	724
AY098754	495	724
AY098755	495	724
AY098756	486	724
AY098757	495	724
AY098758	484	724
AY098759	484	724
AY098760	484	724
AY098761	486	724
AY098762	486	724
AY098763	486	724
AY098764	486	724
AY098765	486	724
AY098766	486	724
AY098767	486	724
AY098768	486	724
AY098769	486	724
AY098770	486	724
AY098771	486	724
AY098772	486	724
AY098773	484	724
AY098774	484	724
AY098775	484	724
AY098776	484	724
AY098777	486	659
AY098778	486	659
AY098779	486	658
AY098780	486	646
AY098781	486	646
AY098782	486	646
AY098783	486	646
AY098784	486	724
AY098785	486	724
AY098786	486	724
AY098787	486	724
AY098788	486	724
AY098789	486	646
AY098790	486	724
AY098791	486	724
AY098792	486	724
AY098793	486	724
AY098794	486	724
AY098795	486	646
AY098796	486	646
AY098797	486	724
AY098798	513	646
AY098799	513	646
AY098800	513	646
AY098801	513	646
AY098802	513	646
AY098803	486	724
AY098804	486	724
AY098805	486	730
AY098806	486	730
AY098807	507	724
AY098808	507	724
AY098809	507	724
AY098810	507	724
AY098811	507	724
AY098812	507	724
AY098813	507	724
AY124317	513	730
AY130843	507	732
AY130844	507	730
AY130845	507	730
AY130846	507	747
AY130847	507	743
AY130848	507	731
AY130849	507	731
AY130850	507	742
AY130851	507	732
AY130852	507	731
AY130853	507	731
AY130854	507	731
AY130855	507	731
AY141325	509	724
AY141326	509	593
AY141327	498	739
AY141328	501	749
AY141329	513	724
AY141330	507	724
AY141331	507	730
AY141332	507	724
AY141333	486	592
AY141334	486	598
AY141335	511	738
AY141336	486	724
AY141337	507	724
AY141338	507	724
AY141339	495	789
AY141340	507	726
AY141341	482	724
AY141342	486	724
AY141343	507	724
AY141344	544	645
AY141345	486	659
AY141346	484	724
AY141347	486	592
AY141348	507	724
AY141349	507	637
AY141350	507	592
AY141351	486	724
AY141352	495	724
AY141353	486	630
AY141354	486	724
AY141355	495	724
AY141356	486	724
AY141357	506	697
AY141358	511	724
AY141359	513	724
AY141360	495	724
AY141361	486	724
AY141362	486	724
AY141363	486	724
AY141364	486	724
AY141365	495	697
AY141366	507	645
AY141367	507	724
AY141368	486	724
AY141369	486	724
AY141370	495	724
AY141371	497	724
AY141372	495	724
AY141373	495	724
AY141374	507	724
AY141375	495	724
AY141376	484	553
AY141377	486	724
AY141378	486	724
AY141379	507	592
AY141380	495	724
AY141381	495	724
AY141382	486	724
AY141383	495	724
AY141384	502	724
AY141385	486	724
AY141386	503	724
AY141387	510	724
AY141388	510	724
AY141389	511	724
AY141390	510	724
AY141391	513	724
AY141392	486	724
AY141393	482	724
AY141394	507	724
AY147884	507	731
AY147885	507	592
AY147886	507	731
AY147887	507	646
AY147888	421	660
AY147889	507	850
AY147890	102	264
AY147891	507	645
AY147892	507	660
AY147893	550	660
AY147894	507	660
AY147895	507	731
AY147896	421	660
AY147897	507	724
AY147898	507	724
AY147899	405	633
AY149663	149	238
AY159955	507	724
AY159956	495	724
AY159957	495	724
AY159958	495	724
AY159959	507	724
AY159960	495	724
AY159961	507	724
AY159962	507	724
AY159963	507	724
AY159964	507	724
AY159965	507	724
AY159966	507	724
AY159967	507	724
AY159968	507	724
AY159969	507	724
AY159970	507	724
AY159971	507	724
AY159972	507	724
AY159973	507	724
AY159974	507	724
AY159975	507	724
AY161229	486	638
AY161230	150	305
AY161231	507	638
AY161232	507	592
AY161233	170	304
AY161234	507	638
AY166832	486	724
AY178431	519	724
AY178432	495	724
AY178433	507	724
AY207028	507	633
AY216528	1	850
AY216529	1	945
AY216530	1	945
AY216531	1	850
AY216532	1	850
AY216533	1	945
AY216534	2	850
AY216535	1	850
AY216536	1	850
AY216537	1	945
AY216538	1	850
AY216539	1	945
AY216540	2	850
AY216541	1	945
AY216542	1	850
AY216543	1	945
AY216544	1	850
AY216545	1	850
AY216546	1	800
AY216547	2	934
AY216548	1	945
AY216549	1	253
AY216550	2	850
AY216551	2	850
AY216552	1	945
AY216553	1	945
AY216554	1	944
AY216555	1	944
AY216556	1	850
AY216557	1	850
AY216558	1	945
AY216559	2	945
AY216560	2	850
AY216561	2	945
AY216562	65	945
AY227775	506	696
AY227776	486	724
AY227777	486	724
AY227778	486	724
AY227779	486	724
AY227780	486	724
AY264066	25	732
AY264067	25	732
AY264068	39	732
AY264069	36	732
AY264070	362	732
AY264071	36	732
AY264072	362	732
AY264073	131	732
AY264074	39	731
AY264075	131	731
AY264076	131	731
AY264077	39	731
AY264078	25	731
AY264079	25	731
AY264080	25	731
AY264081	25	697
AY264082	131	731
AY264083	150	731
AY264084	39	731
AY264085	25	731
AY264086	25	732
AY264087	25	731
AY264088	372	731
AY264089	25	731
AY264090	25	731
AY264091	25	732
AY264092	25	732
AY264093	25	732
AY264094	25	732
AY264095	404	732
AY264096	25	731
AY264097	25	731
AY264098	39	731
AY264099	25	731
AY264100	25	731
AY264101	25	731
AY264102	131	731
AY264103	131	730
AY264104	101	730
AY264105	101	731
AY264106	101	731
AY264107	101	731
AY264108	101	731
AY264109	101	731
AY264110	39	731
AY264111	39	731
AY264112	101	731
AY264113	39	731
AY264114	101	731
AY264115	131	731
AY264116	25	731
AY264117	25	731
AY264118	101	730
AY264119	25	731
AY264120	25	732
AY264121	131	731
AY264122	365	730
AY264123	36	850
AY264124	97	732
AY264125	130	730
AY264126	404	732
AY264127	507	730
AY264128	25	732
AY264129	25	731
AY264130	373	731
AY268896	930	947
AY268897	930	945
AY268898	930	945
AY268899	930	945
AY268900	930	945
AY268901	930	945
AY268902	930	945
AY268903	930	945
AY268904	930	945
AY268905	930	945
AY268906	930	945
AY268907	930	945
AY268908	930	947
AY268909	930	945
AY268910	930	947
AY268911	930	945
AY268912	930	945
AY268913	930	945
AY268914	930	945
AY268915	930	945
AY268916	930	945
AY268917	930	945
AY268918	930	945
AY268919	930	945
AY268920	930	947
AY268921	930	947
AY268922	930	945
AY268923	930	944
AY268924	930	944
AY268925	930	945
AY268926	930	947
AY268927	930	947
AY268928	930	945
AY279560	149	724
AY279561	102	724
AY279562	102	724
AY279563	398	724
AY279564	486	850
AY279565	149	737
AY279566	507	724
AY279567	149	724
AY279568	149	306
AY279569	149	724
AY279570	149	724
AY279571	102	724
AY279572	130	724
AY279573	129	724
AY279574	102	724
AY279575	102	724
AY279576	102	724
AY279577	397	645
AY279578	131	724
AY279579	102	724
AY279580	486	592
AY279581	149	306
AY279582	149	592
AY279583	149	724
AY279584	42	646
AY279585	131	267
AY279586	128	724
AY279587	396	724
AY279588	149	724
AY279589	404	724
AY279590	99	724
AY279591	40	724
AY279592	102	724
AY279593	404	592
AY279594	495	592
AY279595	102	724
AY279596	150	306
AY279597	100	635
AY279598	101	724
AY279599	102	304
AY279600	102	642
AY279601	404	631
AY279602	397	644
AY279603	101	724
AY279604	98	592
AY279605	102	726
AY279606	102	304
AY279607	102	304
AY279608	39	724
AY279609	101	644
AY279610	100	724
AY279611	102	644
AY279612	102	642
AY279613	93	724
AY279614	93	724
AY279615	93	724
AY279616	102	724
AY279617	102	724
AY279618	40	724
AY279619	102	724
AY279620	127	642
AY279621	98	724
AY279622	98	724
AY279623	102	724
AY279624	495	724
AY279625	102	724
AY279626	404	724
AY279627	102	724
AY279628	102	642
AY279629	149	592
AY279630	149	592
AY279631	149	592
AY279632	102	724
AY279633	102	644
AY279634	397	724
AY279635	99	724
AY279636	42	724
AY279637	102	644
AY279638	129	644
AY279639	102	724
AY279640	130	724
AY279641	398	724
AY279642	404	724
AY279643	404	646
AY279644	129	724
AY279645	40	305
AY279646	102	724
AY279647	403	724
AY279648	102	724
AY279649	102	724
AY279650	100	635
AY279651	98	635
AY279652	149	592
AY279653	39	646
AY279654	398	592
AY279655	398	592
AY279656	501	724
AY279657	501	724
AY279658	130	697
AY279659	397	724
AY279660	149	697
AY279661	397	724
AY279662	131	724
AY283312	495	646
AY283313	486	724
AY283314	486	724
AY283315	495	724
AY283316	486	724
AY283317	486	724
AY283318	486	724
AY283319	486	724
AY283320	486	724
AY283321	495	724
AY283322	495	724
AY283323	495	645
AY283324	495	724
AY283325	495	724
AY302574	130	724
AY307251	507	731
AY307252	507	730
AY307253	507	739
AY307254	507	731
AY307255	507	741
AY307256	495	741
AY307257	510	731
AY307258	507	731
AY307259	507	730
AY307260	507	731
AY307261	507	731
AY307262	507	731
AY307263	507	731
AY307264	507	731
AY307265	508	731
AY307266	507	731
AY307267	513	724
AY307268	513	731
AY307269	486	731
AY307270	513	731
AY307271	507	731
AY307272	513	731
AY307273	486	731
AY307274	486	731
AY307275	508	731
AY307276	486	731
AY307277	513	731
AY307278	507	731
AY307279	486	731
AY307280	486	731
AY307281	507	589
AY307282	507	731
AY307283	507	731
AY307284	520	572
AY307285	507	724
AY309498	250	302
AY313979	422	724
AY313980	423	724
AY313981	507	724
AY313982	507	724
AY313983	507	724
AY313984	507	724
AY313985	507	724
AY313986	495	724
AY341348	149	304
AY345206	486	724
AY345207	486	724
AY345208	486	724
AY345209	486	724
AY345210	486	724
AY345211	486	724
AY345212	486	724
AY345213	486	724
AY345214	486	724
AY345215	486	724
AY345216	486	724
AY366087	40	945
AY368277	507	646
AY368278	507	730
AY368279	507	724
AY368280	507	724
AY368281	501	724
AY368282	515	724
AY368283	486	724
AY368284	486	724
AY368285	486	733
AY368286	491	582
AY368287	486	660
AY368288	507	726
AY368289	495	724
AY368290	486	724
AY368291	495	724
AY368292	486	724
AY368293	507	724
AY368294	486	724
AY368295	426	724
AY371869	421	747
AY371870	421	747
AY371871	421	747
AY371872	421	747
AY371873	421	747
AY371874	421	747
AY371875	507	747
AY371876	421	747
AY371877	509	746
AY371878	421	747
AY371879	421	747
AY372765	149	724
AY372766	149	724
AY372767	149	724
AY372768	149	592
AY372769	149	724
AY372770	149	592
AY372771	149	304
AY372772	149	724
AY372773	149	697
AY372774	149	304
AY372775	149	724
AY372776	149	747
AY372777	149	304
AY372778	495	724
AY372779	149	724
AY372780	149	733
AY372781	149	724
AY372782	149	733
AY372783	149	724
AY372784	149	747
AY372785	149	733
AY372786	149	724
AY372787	149	724
AY372788	149	304
AY372789	129	724
AY372790	149	697
AY372791	398	724
AY372792	397	724
AY372793	149	724
AY372794	149	747
AY372795	128	724
AY372796	397	724
AY372797	400	724
AY372798	102	747
AY372799	102	304
AY372800	102	724
AY372801	149	279
AY372802	149	724
AY372803	102	724
AY372804	102	724
AY372805	102	304
AY372806	102	724
AY372807	400	724
AY372808	129	747
AY372809	129	747
AY372810	102	724
AY372811	149	724
AY372812	149	737
AY372813	129	724
AY392145	896	947
AY426252	486	724
AY426253	486	724
AY430247	507	730
AY430248	495	730
AY430249	501	730
AY430250	507	724
AY430251	507	791
AY430252	508	732
AY430253	486	806
AY430254	507	724
AY430255	507	724
AY430256	507	724
AY430257	495	724
AY430258	507	724
AY430259	495	724
AY430260	495	724
AY430261	495	724
AY430262	495	724
AY430263	507	724
AY430264	495	724
AY430265	507	724
AY430266	507	724
AY430267	507	724
AY430268	495	724
AY430269	495	724
AY430270	495	724
AY430271	486	747
AY430272	495	748
AY430273	495	747
AY430274	495	747
AY430275	495	747
AY430276	495	747
AY430277	495	731
AY430278	507	658
AY430279	502	739
AY430280	486	737
AY430281	486	724
AY430282	510	592
AY430283	495	724
AY430284	486	724
AY438704	507	724
AY438705	507	592
AY439117	149	304
AY439118	149	304
AY439119	149	304
AY442347	399	659
AY442348	399	636
AY442349	507	730
AY442350	397	731
AY442351	507	730
AY458866	486	594
AY458867	486	732
AY458868	486	731
AY458869	507	732
AY458870	507	731
AY458871	507	732
AY458872	507	731
AY458873	486	732
AY458874	507	732
AY458875	486	732
AY458876	507	732
AY458877	507	732
AY458878	507	732
AY458879	507	731
AY458880	486	732
AY458881	507	732
AY458882	507	731
AY458883	507	695
AY462144	924	945
AY462146	924	945
AY462148	924	945
AY462149	924	945
AY462150	924	945
AY462151	924	945
AY462153	924	945
AY462154	37	47
AY462155	37	594
AY462156	924	945
AY462157	37	594
AY462158	37	594
AY462162	924	945
AY462163	924	945
AY462164	924	945
AY462165	924	945
AY462166	924	945
AY462167	608	594
AY462168	924	945
AY462170	924	945
AY462171	924	945
AY462173	924	945
AY462175	924	945
AY462176	924	945
AY462177	924	945
AY462181	924	945
AY462183	924	945
AY462186	608	594
AY462187	924	945
AY462189	924	945
AY462190	924	945
AY462192	924	944
AY462193	924	945
AY462194	924	945
AY484975	506	642
AY484976	495	724
AY484977	495	724
AY484978	421	724
AY484979	421	724
AY484980	495	724
AY484981	421	724
AY484982	486	724
AY486321	495	592
AY491978	102	724
AY504818	507	841
AY504824	495	791
AY504826	513	730
AY504827	495	730
AY504828	508	730
AY504829	546	839
AY504831	508	791
AY504833	508	730
AY507951	130	724
AY507952	130	724
AY510085	399	730
AY510086	507	730
AY524977	507	593
AY525783	507	730
AY525784	507	656
AY526868	1	945
AY526869	42	945
AY530823	501	724
AY530824	486	724
AY530825	486	724
AY530826	507	721
AY530827	507	724
AY530828	482	724
AY530829	486	721
AY530830	509	724
AY530831	486	724
AY530832	486	724
AY530833	486	724
AY530834	507	724
AY530835	507	724
AY530836	486	724
AY530837	507	592
AY530838	495	724
AY530839	495	724
AY530840	486	724
AY544134	507	730
AY544135	507	730
AY544136	507	730
AY544137	507	730
AY544138	507	730
AY544139	507	730
AY544140	399	730
AY544141	399	730
AY544142	507	730
AY544143	507	730
AY544144	507	730
AY544145	507	730
AY544146	507	730
AY544147	399	730
AY544168	314	324
AY547300	486	724
AY571339	507	730
AY578719	497	638
AY578720	497	588
AY578721	497	588
AY578722	497	588
AY578723	497	588
AY578724	495	588
AY578725	501	724
AY578726	497	632
AY593490	507	724
AY593491	495	724
AY593492	495	724
AY593493	495	724
AY593494	495	724
AY593495	495	724
AY593496	495	724
AY593497	495	724
AY593498	495	724
AY597334	507	724
AY597335	149	724
AY652748	486	724
AY669813	507	724
AY669814	507	724
AY669815	507	724
AY669816	507	724
AY669817	507	724
AY669818	507	724
AY669819	507	724
AY669820	507	724
AY669821	507	724
AY669822	507	724
AY669823	507	724
AY669824	507	724
AY669825	507	724
AY669826	507	724
AY669827	507	724
AY669828	507	724
AY669829	507	724
AY669830	507	724
AY669831	507	724
AY669832	507	724
AY669833	507	724
AY669834	507	724
AY669835	507	724
AY669836	507	724
AY669837	507	724
AY669838	507	724
AY669839	507	724
AY669840	507	724
AY669841	507	724
AY669842	507	724
AY669843	507	724
AY669844	507	724
AY682874	507	724
AY682875	507	724
AY682876	507	724
AY682877	507	724
AY682878	507	724
AY682879	507	724
AY682880	507	724
AY682881	507	724
AY682882	507	724
AY682883	507	724
AY682884	507	724
AY682885	507	724
AY682886	507	724
AY682887	507	724
AY682888	507	724
AY682889	507	724
AY682890	507	724
AY682891	507	724
AY682892	507	645
AY682893	507	724
AY682894	507	724
AY682895	495	724
AY682896	495	724
AY682897	495	724
AY682898	495	724
AY682899	495	724
AY682900	495	724
AY682901	495	724
AY682902	495	724
AY682903	495	724
AY682904	495	724
AY682905	495	724
AY682906	495	724
AY682907	495	724
AY682908	495	724
AY682909	495	724
AY682910	495	724
AY682911	495	724
AY682912	484	645
AY682913	484	645
AY694420	1	945
AY700233	131	724
AY700234	130	724
AY700235	398	724
AY700236	505	724
AY700237	495	724
AY700238	1	724
AY700239	1	724
AY700240	1	724
AY700241	128	724
AY700242	398	724
AY700243	398	737
AY700244	128	724
AY700245	128	724
AY700246	35	645
AY700247	128	724
AY700248	128	724
AY700249	495	724
AY700250	127	302
AY700251	128	302
AY700252	397	724
AY700253	397	724
AY700254	397	724
AY700255	397	724
AY700256	397	724
AY700257	397	724
AY700258	130	724
AY700259	130	724
AY700260	130	724
AY700261	398	731
AY700262	102	724
AY700263	102	724
AY700264	102	731
AY700265	102	731
AY700266	127	731
AY700267	398	731
AY700268	102	724
AY700269	398	724
AY700270	102	724
AY700271	129	724
AY700272	129	724
AY700273	39	724
AY700274	399	724
AY700275	129	724
AY700276	399	724
AY700277	130	724
AY700278	399	724
AY700279	399	724
AY700280	399	724
AY700281	399	733
AY700282	399	724
AY700283	399	733
AY700284	399	733
AY700285	399	724
AY700286	399	724
AY700287	399	724
AY700288	399	734
AY700289	399	697
AY700290	109	302
AY700291	399	697
AY700292	395	704
AY700293	109	302
AY700294	399	724
AY700295	399	724
AY700296	399	724
AY700297	399	734
AY707445	421	848
AY707446	421	848
AY707447	421	819
AY707448	421	848
AY707449	421	848
AY707450	421	848
AY707904	507	724
AY707905	507	724
AY707906	507	724
AY707907	507	724
AY714387	1	945
AY714750	416	427
AY714751	416	427
AY714752	416	427
AY714753	416	427
AY714754	416	427
AY714755	416	427
AY714756	416	427
AY714757	416	427
AY714758	416	427
AY714759	416	427
AY714760	416	427
AY714761	416	427
AY714762	416	427
AY714763	416	427
AY714764	416	427
AY714765	416	427
AY714766	416	427
AY714767	416	427
AY714768	416	427
AY714769	416	427
AY714770	416	427
AY714771	416	427
AY714772	416	427
AY714773	416	427
AY714774	416	427
AY714775	416	427
AY714776	416	427
AY714777	416	427
AY714778	416	427
AY735145	507	633
AY737481	421	848
AY737483	434	816
AY749048	484	645
AY749049	484	645
AY749050	484	645
AY749051	495	645
AY749052	495	645
AY749053	507	724
AY749054	507	724
AY749055	507	724
AY751750	149	307
AY762971	25	732
AY763681	495	850
AY763682	495	789
AY763683	495	789
AY763684	495	724
AY763685	495	724
AY763686	495	789
AY763687	495	789
AY763688	486	724
AY763689	486	724
AY763690	495	724
AY763691	495	724
AY763692	495	724
AY763693	495	724
AY763694	486	724
AY763695	486	724
AY763696	507	724
AY763697	486	724
AY763698	486	724
AY763699	495	724
AY763700	486	724
AY763701	486	724
AY763702	495	724
AY763703	495	724
AY763704	486	724
AY763705	495	724
AY763706	495	724
AY763707	484	724
AY763708	495	724
AY763709	495	724
AY763710	484	724
AY763711	486	724
AY763712	486	724
AY763713	507	724
AY763714	495	724
AY763715	486	724
AY763716	486	724
AY763717	486	724
AY763718	508	697
AY763719	486	724
AY763720	486	724
AY763721	495	724
AY763722	486	724
AY763723	486	724
AY763724	495	724
AY763725	495	724
AY763726	486	697
AY771781	1	945
AY830715	507	660
AY830716	493	646
AY830717	507	731
AY830718	507	731
AY830719	507	731
AY830720	507	660
AY830721	507	724
AY830722	507	730
AY830723	507	724
AY830724	507	660
AY830725	507	724
AY830726	507	724
AY830727	507	724
AY830728	546	724
AY830729	507	724
AY830730	507	724
AY830731	507	724
AY830732	507	724
AY830733	507	724
AY830734	507	724
AY830735	507	724
AY830736	507	724
AY830737	507	724
AY830738	507	724
AY830739	507	724
AY830740	507	724
AY830741	507	730
AY830742	507	730
AY830743	507	724
AY830744	507	724
AY830745	507	636
AY830746	507	724
AY830747	507	660
AY830748	507	660
AY830749	507	660
AY830750	507	731
AY830751	507	731
AY830752	507	660
AY830753	507	660
AY830754	482	733
AY830755	546	724
AY830756	546	724
AY830757	507	645
AY830758	507	645
AY830759	507	645
AY830760	507	724
AY830761	507	724
AY830762	507	724
AY830763	482	724
AY830764	482	724
AY830765	507	646
AY830766	507	646
AY830767	507	731
AY830768	507	724
AY830769	507	724
AY830770	507	724
AY830771	507	724
AY830772	507	724
AY842450	507	724
AY842451	486	789
AY845392	495	731
AY845393	486	724
AY845394	507	724
AY845395	507	724
AY845396	507	738
AY850361	507	789
AY850664	896	944
AY850665	896	944
AY850666	905	944
AY850667	903	944
AY850668	903	944
AY850669	903	944
AY850670	896	944
AY850671	896	944
AY850672	896	944
AY850673	896	944
AY850674	903	944
AY850675	903	944
AY850676	903	944
AY850677	903	944
AY850678	896	944
AY850679	896	944
AY850680	897	944
AY850681	897	944
AY850682	896	944
AY850683	896	944
AY850684	896	944
AY850685	896	944
AY850686	896	944
AY850799	486	635
AY850800	486	635
AY850801	486	724
AY850802	486	724
AY850803	486	724
AY850804	495	724
AY850805	486	724
AY850806	486	724
AY850807	486	724
AY850808	507	724
AY850809	486	642
AY850810	486	642
AY850811	486	644
AY850812	486	724
AY850813	507	592
AY850814	507	592
AY850815	486	592
AY850816	486	726
AY850817	507	592
AY850818	507	592
AY850819	507	592
AY850820	507	592
AY850821	486	726
AY850822	486	724
AY850823	486	631
AY850824	486	724
AY850825	486	724
AY850826	486	724
AY850827	486	724
AY850828	486	724
AY850829	486	724
AY850830	495	724
AY850831	486	724
AY850832	486	644
AY850833	486	642
AY850834	486	642
AY850835	495	724
AY850836	495	724
AY850837	495	724
AY850838	507	724
AY850839	495	724
AY850840	501	724
AY850841	507	724
AY850842	486	724
AY850843	507	724
AY850844	562	724
AY850845	495	724
AY850846	507	724
AY850847	486	724
AY850848	507	724
AY850849	486	724
AY850850	507	724
AY850851	513	724
AY850852	495	724
AY850853	486	724
AY850854	507	724
AY850855	495	724
AY850856	501	644
AY850857	501	644
AY850858	486	644
AY850859	486	644
AY850860	507	724
AY850861	486	724
AY886762	130	724
AY887728	39	945
AY887729	39	945
AY887730	39	945
AY887731	39	945
AY887732	39	944
AY887733	39	945
AY887734	39	945
AY887735	39	936
AY887736	39	936
AY887737	39	945
AY887738	39	945
AY887739	39	945
AY887740	39	945
AY887741	39	945
AY887742	39	850
AY887743	39	850
AY887744	39	850
AY887745	39	850
AY887746	39	850
AY887747	39	850
AY887748	39	850
AY887749	1	850
AY887750	39	850
AY887751	1	945
AY887752	39	850
AY887753	39	850
AY887754	39	850
AY887755	39	850
AY887756	39	945
AY887757	39	945
AY887758	39	945
AY887759	39	945
AY887760	39	945
AY887761	39	945
AY887762	396	945
AY887763	39	945
AY887764	39	945
AY887765	39	945
AY887766	39	945
AY887767	39	945
AY887768	39	945
AY887769	42	945
AY887770	42	945
AY887771	396	945
AY887772	396	945
AY887773	42	946
AY887774	42	946
AY887775	42	946
AY887776	25	945
AY887777	25	945
AY897013	421	847
AY898626	25	732
AY898951	422	724
AY898952	486	724
AY898953	495	724
AY898954	501	724
AY904338	507	789
AY946277	497	724
AY946278	497	724
AY946279	497	588
AY946280	497	645
AY946281	497	724
AY949325	724	486
AY949326	592	507
AY949327	724	486
AY949328	724	486
AY949329	724	495
AY949330	724	486
AY949331	724	486
AY949332	724	486
AY949333	724	486
AY949334	724	486
AY949335	724	486
AY949336	724	507
AY949337	724	486
AY949338	724	486
AY949339	724	486
AY949340	724	486
AY949341	724	507
AY949342	724	507
AY949343	592	507
AY949344	724	486
AY949345	645	486
AY949346	724	507
AY949347	724	486
AY949348	592	507
AY949349	724	486
AY949350	724	507
AY949351	724	507
AY949352	724	486
AY949353	724	486
AY949354	646	509
AY949355	724	486
AY949356	724	486
AY949357	724	482
AY949358	724	426
AY949359	724	507
AY949360	724	426
AY949361	724	507
AY949362	724	495
AY949363	724	495
AY949364	724	507
AY949365	724	507
AY949366	724	486
AY949367	724	486
AY949368	724	507
AY949369	724	507
AY949370	724	486
AY949371	592	507
AY949372	724	507
AY949373	724	507
AY949374	724	486
AY949375	733	486
AY949376	724	486
AY949377	724	486
AY949378	724	486
AY949379	724	486
AY949380	724	426
AY949381	724	428
AY949382	724	507
AY949383	724	425
AY949384	724	486
AY949385	724	507
AY949386	730	495
AY949387	724	507
AY949388	724	507
AY949389	724	486
AY949390	724	486
AY949391	724	486
AY949392	645	513
AY949393	645	513
AY949394	724	486
AY949395	724	486
AY949396	724	507
AY949397	724	507
AY949398	724	486
AY949399	724	486
AY949400	724	507
AY949401	724	486
AY949402	724	426
AY949403	724	486
AY949404	724	507
AY949405	645	507
AY949406	724	486
AY949407	724	486
AY949408	724	507
AY949409	645	431
AY949410	724	486
AY949411	724	507
AY949412	724	486
AY949413	724	486
AY949414	724	423
AY949415	724	507
AY949416	724	486
AY949417	724	495
AY949418	724	426
AY949419	724	507
AY949420	724	486
AY949421	724	495
AY949422	724	486
AY949423	724	486
AY949424	724	495
AY949425	724	486
AY949426	724	507
AY949427	724	486
AY949428	724	507
AY949429	724	507
AY949430	724	486
AY949431	724	486
AY949432	724	507
AY949433	724	428
AY949434	724	486
AY949435	724	507
AY949436	638	513
AY949437	724	422
AY949438	724	429
AY949439	724	486
AY949440	724	486
AY949441	724	507
AY949442	724	507
AY949443	724	486
